le_gender,le_color1,le_color2,le_breed1,le_breed2,le_intake_type,le_intake_condition,le_intake_sex,le_outcome_type,le_outcome_sex,le_outcome_d_m,le_intake_d_m,Outcome_Age_Month,Duration_Day
1,34,10,217,11,1,5,1,5,1,7,3,41,502.78333333333336
0,32,36,107,106,3,5,0,0,2,3,3,12,4.907638888888889
0,2,33,218,106,3,5,2,5,2,1,1,106,0.09305555555555556
0,2,33,218,106,3,5,2,5,2,2,2,107,0.03888888888888889
0,2,33,218,106,3,5,2,5,2,3,3,96,0.09236111111111113
1,34,1,274,122,3,5,0,0,1,8,3,30,161.09236111111107
0,12,33,7,106,3,5,0,0,2,3,3,2,4.215972222222222
0,12,1,7,106,3,5,0,7,2,0,3,3,8.082638888888889
1,34,32,291,106,3,5,1,0,1,3,3,7,3.997916666666667
1,8,33,29,106,2,5,1,5,1,0,3,67,10.16875
1,30,36,174,106,3,5,0,5,0,5,5,57,3.1875
1,30,36,174,106,3,5,0,5,0,7,7,47,0.2152777777777778
1,30,36,174,106,3,5,0,5,0,3,3,18,0.15416666666666667
0,26,36,217,16,1,5,2,5,2,3,3,17,0.10069444444444443
0,26,33,72,106,3,0,2,5,2,3,3,144,0.8909722222222223
0,34,10,29,106,3,5,2,0,2,0,3,49,5.086111111111111
0,16,36,241,106,3,5,0,0,2,0,3,25,9.125694444444443
0,32,33,217,33,3,5,0,0,2,0,3,8,7.143055555555557
1,32,33,217,33,3,5,0,7,1,0,3,8,7.961111111111111
1,12,32,25,106,2,5,1,5,1,0,3,37,7.990277777777778
0,32,33,217,118,3,5,0,7,0,3,3,7,2.0048611111111105
1,30,36,174,106,3,5,0,0,1,3,3,8,4.075
1,16,36,350,106,1,5,1,0,1,3,3,24,0.8944444444444445
0,2,33,275,106,3,5,0,5,0,0,3,49,5.110416666666667
1,2,33,275,106,3,5,0,0,1,3,3,60,1449.979166666667
0,15,33,275,106,3,5,0,7,2,7,3,23,151.88472222222222
0,2,36,185,166,3,3,2,7,2,0,3,55,4.928472222222221
0,13,33,275,106,3,5,0,7,2,4,3,19,40.243055555555564
1,2,36,217,166,1,5,0,7,1,0,3,25,9.102083333333333
1,20,36,287,106,3,5,0,7,1,0,3,13,26.059027777777782
0,12,1,217,78,3,5,2,5,2,3,3,24,0.08333333333333333
1,2,33,218,106,3,5,0,0,1,0,3,9,13.043055555555556
0,6,33,332,106,3,5,0,0,2,1,3,22,293.19027777777785
1,12,1,173,129,1,5,0,0,1,4,3,38,39.20555555555556
0,2,33,275,106,1,5,0,0,2,6,3,28,120.21041666666666
0,12,36,275,106,1,5,0,0,2,0,3,13,29.08472222222223
0,32,36,286,48,3,5,2,0,2,0,3,20,4.085416666666666
1,12,33,368,106,3,5,1,0,1,0,3,13,5.142361111111111
1,2,30,174,106,3,5,0,7,1,0,3,25,9.060416666666667
1,12,33,71,166,0,5,1,7,1,3,3,60,1.7652777777777775
1,16,36,239,106,2,5,0,5,1,0,3,25,6.2881944444444455
0,34,1,131,166,3,5,2,0,2,0,3,25,5.013888888888889
0,34,1,131,166,3,5,2,0,2,0,3,9,5.8875
0,34,1,131,166,3,5,2,0,2,0,3,9,3.7847222222222223
1,2,36,95,106,3,5,0,0,1,0,3,5,4.043055555555555
1,26,33,37,106,3,5,0,0,1,0,3,13,3.974305555555556
0,12,1,174,106,3,5,0,0,2,0,3,3,3.9465277777777783
1,1,36,239,106,3,3,1,0,1,0,3,97,7.230555555555554
0,2,33,275,106,3,5,0,5,2,3,3,12,2.2291666666666665
1,32,36,107,106,3,5,0,0,1,0,3,97,11.03125
0,26,1,267,106,3,5,0,5,0,3,3,12,0.30416666666666664
1,26,1,267,106,3,5,0,5,1,3,3,12,1.3180555555555555
1,33,36,193,166,3,5,0,0,1,0,3,12,4.311111111111111
1,33,36,193,166,3,5,1,7,1,4,3,13,56.07916666666666
0,12,36,264,166,1,5,0,0,2,0,3,9,3.3006944444444444
1,33,36,264,166,1,5,0,0,1,3,3,8,2.2006944444444443
0,34,30,264,166,1,5,0,0,2,0,3,9,3.095138888888889
1,34,1,313,166,1,5,0,7,0,0,3,61,11.024305555555555
1,18,33,107,106,3,5,1,5,1,3,3,60,0.9958333333333332
1,26,33,100,166,3,5,0,7,0,0,3,85,4.028472222222222
0,2,10,173,11,3,5,2,0,2,0,3,13,7.1402777777777775
0,2,33,275,106,3,5,0,0,2,9,3,64,568.9548611111112
0,34,1,275,106,3,5,0,0,2,5,3,63,74.18541666666667
1,2,36,218,106,3,5,0,7,1,0,3,25,8.014583333333333
0,26,36,125,106,3,5,2,7,2,0,3,109,5.949305555555554
0,2,33,218,106,3,5,2,0,2,0,4,19,362.19930555555567
0,2,33,218,106,3,5,0,5,2,3,3,18,357.08611111111117
0,2,30,124,78,3,5,0,0,2,0,3,97,4.1125
1,34,36,37,106,3,5,0,0,1,0,3,25,4.132638888888889
1,13,36,71,166,3,5,1,5,1,3,3,48,0.8152777777777778
1,26,33,275,106,3,5,0,0,1,10,3,32,234.87222222222226
1,18,36,107,106,3,5,1,5,1,3,3,96,0.9395833333333332
1,34,1,107,106,3,5,0,0,1,0,3,13,4.727083333333334
1,2,33,36,97,3,5,0,0,1,0,3,13,4.997222222222222
0,18,33,36,97,3,5,0,0,2,0,3,13,4.916666666666667
1,26,36,124,166,3,5,0,0,1,0,3,61,3.9583333333333335
1,2,33,124,166,3,5,0,0,1,0,3,10,32.9625
0,12,33,106,166,3,5,0,0,2,0,3,37,8.948611111111111
0,32,36,107,106,3,5,0,0,2,0,3,13,8.936805555555555
1,30,36,173,136,3,5,0,0,1,0,3,13,4.264583333333333
1,34,20,372,166,2,5,1,5,1,0,3,49,7.965972222222222
1,34,30,275,106,3,3,0,7,0,0,3,4,10.893055555555556
1,12,33,275,106,3,5,1,5,1,3,3,36,0.1736111111111111
1,33,5,107,106,1,5,0,0,1,0,3,13,6.229166666666668
1,34,30,107,106,3,5,0,5,1,5,3,15,65.02013888888891
1,34,10,107,106,1,5,0,0,1,0,3,13,6.227777777777778
1,2,36,106,105,3,5,0,0,1,0,3,3,4.211805555555555
1,12,33,23,106,3,5,0,7,0,0,3,37,4.022222222222221
1,18,33,274,97,1,5,0,5,1,8,3,42,537.1055555555556
0,13,33,274,11,0,5,2,3,2,3,3,180,0.07430555555555557
1,26,33,106,30,3,5,0,0,1,0,3,37,4.082638888888889
1,34,36,100,153,3,5,0,7,1,0,3,25,4.907638888888889
0,32,36,107,106,3,5,2,5,2,3,3,84,0.15069444444444444
1,18,33,107,106,3,5,0,7,1,0,3,13,5.871527777777778
0,12,1,72,106,3,5,2,0,2,4,4,9,11.911805555555556
0,34,2,290,118,3,5,0,0,2,0,3,61,5.022916666666666
1,12,36,107,106,3,5,1,0,1,0,3,73,3.729861111111111
1,2,36,6,20,3,5,1,5,1,3,3,48,1093.6
0,2,33,218,106,3,5,0,5,2,0,3,13,4.519444444444446
1,32,1,173,97,3,5,1,5,1,10,10,15,6.947916666666668
1,32,1,173,97,3,5,1,5,1,11,11,16,7.967361111111112
0,2,36,217,166,3,5,0,7,2,0,3,49,6.159027777777778
0,2,30,174,106,3,5,0,0,2,0,3,60,18.06875
0,12,33,275,106,3,5,2,5,2,3,3,24,0.07777777777777778
0,12,33,13,106,3,5,0,0,2,0,3,3,4.24375
1,12,36,275,106,3,5,0,5,1,0,3,7,1.2618055555555556
0,34,36,99,106,3,5,0,0,2,0,3,3,4.283333333333333
0,2,33,218,106,3,5,0,7,0,0,3,6,4.098611111111111
0,33,36,107,106,3,5,0,0,2,0,3,13,4.188888888888889
0,2,33,217,166,3,5,0,0,2,0,3,10,4.261805555555555
1,32,36,368,106,3,5,1,0,1,0,3,6,4.114583333333333
1,34,30,275,106,1,5,0,7,1,0,3,5,11.998611111111114
1,32,36,66,48,3,5,0,0,1,0,3,3,4.226388888888889
0,2,32,107,106,3,5,0,0,2,0,3,73,6.086111111111111
0,13,33,275,106,0,5,0,3,0,3,3,48,0.11805555555555555
0,33,36,291,106,3,5,0,7,2,0,3,8,4.110416666666667
1,34,5,275,106,3,5,0,0,1,1,3,46,652.9055555555557
1,33,36,174,106,3,5,0,5,1,0,3,13,4.951388888888889
1,2,10,296,166,3,5,0,5,0,0,3,48,0.6166666666666667
1,12,36,275,106,3,3,0,7,0,0,3,13,4.765972222222223
1,34,10,72,106,1,5,1,0,1,11,6,96,142.84722222222226
1,34,10,72,106,1,5,1,0,1,11,11,96,19.148611111111116
1,34,10,71,50,1,5,1,0,1,9,6,30,90.04375
1,34,17,29,106,3,5,0,0,1,0,0,3,14.315277777777776
1,12,33,275,106,3,5,0,5,0,0,0,2,5.238888888888889
1,12,33,275,106,3,5,0,0,1,11,11,10,8.04375
1,12,33,72,106,3,5,1,5,1,0,0,60,0.08472222222222223
1,2,10,173,166,3,5,0,7,1,4,0,73,42.07430555555555
1,34,36,239,106,3,5,0,0,1,0,0,36,4.222222222222221
1,12,33,275,106,1,9,0,7,0,0,0,12,0.1361111111111111
1,2,33,218,106,3,5,0,0,1,0,0,11,5.21875
0,12,36,107,106,3,5,0,5,2,0,0,132,2.2645833333333334
0,2,33,218,106,3,5,0,0,2,4,0,12,57.05069444444445
0,2,10,173,166,3,3,2,5,2,0,0,48,7.120833333333334
1,34,10,66,135,3,5,0,0,1,0,0,24,7.251388888888888
1,2,36,174,106,3,5,0,0,1,0,0,10,19.151388888888892
0,13,33,71,9,3,5,0,5,2,0,0,8,2.2097222222222217
1,6,33,13,106,3,5,0,5,1,0,0,24,2.1076388888888893
1,6,33,13,106,1,5,1,0,1,2,7,46,189.20972222222218
1,2,33,217,128,3,5,1,5,1,0,0,60,0.09791666666666668
1,2,33,24,120,1,5,1,0,1,4,0,10,35.105555555555554
1,12,36,274,78,3,5,0,5,1,0,0,16,25.87361111111111
1,2,30,174,106,3,5,0,5,1,0,0,3,4.7875
1,12,33,120,97,3,5,0,0,1,0,0,12,10.011111111111113
1,12,36,104,48,3,5,0,0,1,0,0,24,4.272916666666666
0,34,30,217,166,3,5,0,0,2,0,0,24,10.135416666666666
1,2,30,174,106,2,0,1,7,1,0,0,120,5.147222222222221
0,2,33,217,11,3,5,2,0,2,0,0,18,25.32152777777777
1,34,1,275,106,3,5,0,7,0,0,0,24,7.1729166666666675
0,26,33,117,106,1,5,2,7,2,0,0,84,5.776388888888889
0,20,36,107,106,3,5,0,5,2,0,0,4,4.144444444444445
1,2,33,65,106,3,5,0,0,1,0,0,18,16.053472222222222
1,12,33,174,106,3,5,0,0,1,0,0,24,4.138194444444443
1,32,36,107,106,3,5,0,0,1,0,0,3,4.147222222222221
1,32,36,107,106,3,5,1,5,1,5,5,17,0.2013888888888889
1,2,33,107,106,3,5,0,0,1,0,0,24,4.0881944444444445
0,2,30,107,106,3,5,0,7,2,0,0,24,7.027777777777778
0,34,11,71,97,3,5,2,5,2,0,0,12,0.13194444444444445
1,12,33,313,166,3,5,0,7,0,0,0,96,3.806944444444445
0,30,36,174,106,3,5,0,5,2,0,0,8,1.06875
0,12,1,174,106,3,5,0,0,2,0,0,42,10.055555555555557
0,12,33,24,166,3,5,0,0,2,0,0,18,18.03680555555556
0,26,36,113,106,3,5,2,7,2,0,0,24,6.91875
0,26,36,113,106,3,3,2,3,2,11,11,80,0.052083333333333336
1,2,10,49,166,3,5,0,0,1,0,0,8,4.220833333333333
0,2,33,367,97,3,5,0,0,2,0,0,18,7.021527777777778
1,2,33,309,29,1,3,1,0,1,5,0,38,72.94583333333334
0,34,1,25,106,3,5,0,0,2,4,0,37,35.93333333333333
0,34,1,25,106,3,5,2,0,2,10,6,79,134.01111111111112
0,6,33,274,166,3,5,2,0,2,0,0,24,8.745138888888889
1,12,33,25,106,3,5,1,5,1,0,0,192,3.2131944444444445
1,2,36,19,106,3,3,0,7,1,0,0,36,9.284722222222221
1,12,30,121,106,3,5,1,0,1,0,0,48,9.233333333333333
1,2,36,275,106,3,5,0,5,1,0,0,12,2.05
0,21,36,181,97,1,5,2,0,2,0,0,41,0.1111111111111111
0,21,36,181,97,1,5,2,7,2,0,0,41,7.5055555555555555
0,21,36,181,97,3,5,2,5,2,10,10,84,0.040972222222222215
0,34,36,72,106,1,5,2,7,2,0,0,36,2.0201388888888894
1,13,33,24,166,1,5,1,0,1,0,0,60,0.23472222222222225
0,26,36,218,106,3,5,0,0,2,0,0,72,11.094444444444445
1,34,36,107,106,1,5,1,7,1,0,0,36,6.184722222222222
0,22,36,241,106,3,9,2,7,2,0,0,72,5.981944444444443
0,19,36,239,106,1,5,2,0,2,0,0,36,7.089583333333334
0,2,33,274,11,3,5,0,0,2,0,0,5,5.095138888888889
0,13,33,71,144,3,5,2,5,2,0,0,36,0.11180555555555556
0,13,33,71,144,3,5,2,5,2,0,0,60,0.05972222222222224
0,13,33,71,144,3,5,2,5,2,4,4,49,0.12569444444444444
0,13,33,71,144,3,5,2,5,2,6,6,39,0.7847222222222222
1,34,36,316,106,3,5,0,3,0,0,0,36,8.920833333333333
1,13,33,275,106,3,5,0,5,0,0,0,24,2.035416666666667
1,26,1,174,106,1,5,1,7,1,0,0,108,6.093055555555557
1,12,36,275,106,3,5,0,5,1,0,0,42,6.11875
1,2,36,218,106,3,5,1,5,1,0,0,156,1.025
0,12,36,351,106,3,5,0,0,2,4,0,31,41.884722222222216
0,12,36,351,106,1,5,2,7,2,5,4,32,16.215972222222227
1,13,33,275,106,3,5,0,5,0,0,0,18,0.8972222222222223
0,33,36,99,106,3,5,0,0,2,0,0,2,3.9159722222222224
1,34,1,372,104,3,5,0,5,1,0,0,2,1.2986111111111112
0,34,15,372,104,3,5,0,5,2,0,0,2,1.2951388888888888
1,8,30,29,106,3,5,0,5,1,0,0,36,1.25625
1,8,30,29,106,3,5,1,5,1,7,7,40,0.02986111111111112
1,33,36,34,166,3,9,0,7,0,0,0,144,4.116666666666666
1,32,36,174,106,3,5,0,0,1,0,0,12,8.207638888888889
1,32,36,174,106,1,5,1,7,1,4,4,13,5.789583333333334
0,12,33,107,106,1,5,0,0,2,0,0,36,1.1854166666666666
0,32,33,174,106,3,5,0,0,2,0,0,2,4.217361111111111
0,2,36,218,106,3,5,0,7,2,0,0,10,5.989583333333332
0,12,33,275,106,3,5,0,5,2,0,0,12,3.0708333333333333
0,12,33,275,106,1,5,2,7,2,10,9,19,44.40416666666667
1,34,10,275,106,3,5,0,7,1,0,0,36,20.256944444444443
0,32,33,275,106,3,5,0,3,2,5,0,26,71.86388888888891
1,2,32,291,106,1,5,0,0,1,4,0,73,27.78680555555556
1,2,33,106,166,1,5,0,7,1,0,0,12,13.885416666666664
0,32,33,275,106,3,5,0,0,2,4,0,13,47.850694444444436
1,12,33,25,106,3,5,0,0,1,0,0,12,9.570833333333333
1,26,33,71,166,3,5,1,0,1,0,0,12,5.6006944444444455
0,2,36,286,97,3,5,2,5,2,0,0,16,0.17708333333333334
0,2,36,286,97,3,5,2,5,2,10,10,23,2.9763888888888888
0,2,36,286,97,3,5,2,0,2,11,10,24,24.265277777777783
0,35,36,367,97,3,5,2,5,2,0,0,60,0.125
0,32,36,275,106,2,5,2,5,2,6,6,72,2.963888888888889
0,2,33,218,106,3,5,0,7,2,0,0,12,5.094444444444443
1,2,30,297,106,3,5,0,5,1,0,0,30,1.8298611111111112
1,2,30,297,106,3,5,1,5,1,9,9,48,0.6944444444444444
1,12,33,55,106,3,5,0,0,1,0,0,3,4.217361111111111
0,32,36,275,106,2,5,2,3,2,0,0,24,9.951388888888891
1,19,36,188,106,3,5,0,0,1,0,0,12,6.2027777777777775
0,33,36,37,106,3,5,2,5,2,0,0,96,0.9701388888888888
1,32,10,208,48,3,5,1,5,1,0,0,24,0.04305555555555556
1,32,10,208,48,2,5,1,5,1,11,10,44,10.788194444444445
0,2,33,65,106,3,6,0,7,0,0,0,24,15.05
1,34,1,65,106,3,6,0,7,0,0,0,0,15.05
0,18,33,65,106,3,6,0,7,0,0,0,0,15.05
0,32,33,65,106,3,6,0,7,0,0,0,0,15.050694444444444
1,18,30,65,106,3,6,0,7,0,0,0,0,15.050694444444444
0,2,33,65,106,3,6,0,7,0,0,0,0,15.050694444444444
0,2,33,65,106,3,6,0,7,0,0,0,0,15.050694444444444
0,2,33,65,106,3,6,0,7,0,0,0,0,15.050694444444444
0,2,33,65,106,3,6,0,7,0,0,0,0,15.050694444444444
0,2,33,65,106,3,6,0,7,0,0,0,0,15.051388888888885
0,2,33,275,106,3,5,0,0,2,0,0,60,15.072222222222226
1,12,1,110,97,3,5,0,0,1,4,0,25,30.04583333333333
0,13,36,274,97,3,3,0,1,0,0,0,3,0.15625
1,33,36,107,106,3,5,0,7,1,0,0,48,4.864583333333333
1,22,33,314,106,3,5,1,7,1,0,0,60,3.8645833333333335
0,2,33,239,106,3,9,0,7,0,0,0,36,9.001388888888886
1,34,10,314,106,3,5,0,7,0,0,0,60,3.8625
1,2,10,66,166,3,5,0,7,0,0,0,12,9.001388888888886
1,2,36,106,165,1,5,0,7,0,0,0,2,0.9375
0,2,10,372,48,1,5,0,7,0,0,0,2,0.9375
0,32,33,89,106,3,5,0,5,2,0,0,18,3.002083333333333
0,18,33,217,127,3,5,2,5,2,0,0,120,0.8784722222222222
0,22,30,238,105,3,5,0,0,2,0,0,48,4.00625
0,14,36,24,157,3,5,0,0,2,6,0,27,90.99166666666666
0,34,5,275,106,3,5,0,7,0,0,0,24,21.931944444444447
1,2,10,28,72,3,5,0,7,1,0,0,18,23.801388888888887
0,12,33,217,136,3,5,0,0,2,4,0,37,32.77361111111111
0,12,33,217,136,1,5,2,3,2,6,4,39,66.93055555555556
0,34,10,25,106,3,5,0,0,2,4,0,19,28.168055555555554
0,13,33,275,106,3,5,0,0,2,5,0,26,56.24027777777778
0,12,33,174,106,3,5,0,0,2,0,0,3,4.253472222222221
0,34,11,275,106,3,6,0,5,0,0,0,24,2.0569444444444445
1,13,33,275,106,3,6,0,5,0,0,0,1,2.043055555555556
1,2,33,275,106,3,6,0,5,0,0,0,1,2.043055555555556
0,3,33,275,106,3,6,0,5,0,0,0,1,2.043055555555556
0,2,33,275,106,3,6,0,5,0,0,0,1,2.04375
0,2,33,275,106,3,6,0,5,0,0,0,1,2.04375
1,2,33,275,106,3,6,0,5,0,0,0,1,2.04375
1,34,32,275,106,3,6,0,5,0,0,0,1,2.0444444444444443
0,2,33,275,106,3,6,0,5,0,0,0,1,2.0444444444444443
0,34,32,275,106,3,6,0,5,0,0,0,1,2.0444444444444443
1,32,33,247,106,3,5,0,0,1,0,0,8,5.002777777777778
1,32,33,247,106,1,5,1,0,1,5,5,10,1.13125
0,12,33,247,106,3,5,0,0,2,0,0,24,4.267361111111111
1,2,32,125,106,3,5,0,0,1,0,0,7,5.017361111111111
0,33,36,125,106,3,5,0,7,2,0,0,7,6.017361111111112
0,32,33,107,106,1,9,2,3,2,0,0,120,0.0375
1,12,36,275,106,1,5,0,7,1,4,0,13,28.00138888888889
1,19,36,107,106,2,5,1,5,1,6,6,42,10.032638888888886
1,19,36,107,106,2,5,1,5,1,10,9,46,9.976388888888891
1,2,33,218,106,3,5,0,0,1,0,0,12,9.019444444444442
1,32,36,107,106,3,0,0,3,0,0,0,120,0.10625
1,12,33,275,106,3,3,0,3,0,0,0,120,4.099305555555556
0,12,36,107,106,3,5,0,5,0,0,0,84,0.04236111111111111
0,34,36,138,106,3,5,0,7,0,0,0,48,13.701388888888891
0,27,33,29,106,3,5,2,0,2,0,0,84,4.782638888888889
1,1,36,239,106,3,3,0,0,1,0,0,12,4.463888888888889
0,2,36,107,106,3,5,2,0,2,11,11,20,4.179861111111111
1,34,1,13,106,2,5,0,0,1,0,0,12,23.181944444444447
0,6,33,275,106,3,5,0,5,2,0,0,36,22.175694444444453
0,6,33,275,106,3,5,2,5,2,9,9,54,0.10069444444444443
0,6,33,275,106,3,5,2,0,2,1,1,81,341.8576388888889
0,30,17,316,106,3,5,0,5,0,0,0,48,1.2708333333333333
0,30,17,316,106,3,5,0,5,2,0,0,48,2.0277777777777777
0,30,17,316,106,3,5,2,5,2,10,10,103,0.21041666666666667
0,30,17,316,106,3,5,2,5,2,10,10,103,0.07777777777777778
1,32,36,89,106,1,5,1,0,1,0,0,60,5.1944444444444455
1,34,30,250,106,3,5,0,5,1,0,0,18,3.0680555555555555
0,2,33,218,106,3,5,0,0,2,0,0,3,5.058333333333334
1,26,33,140,106,3,5,0,0,1,4,0,37,40.225694444444436
1,26,33,140,106,1,5,1,0,1,6,6,39,20.20833333333333
0,12,33,107,106,3,5,0,7,2,4,0,37,32.94861111111111
1,2,33,125,106,3,5,0,7,1,0,0,72,8.206944444444442
1,2,36,218,106,2,5,1,5,1,0,0,24,8.016666666666667
0,34,10,125,106,3,3,2,0,2,3,7,25,201.19583333333333
1,34,10,124,17,3,9,1,1,1,7,7,18,5.7131944444444445
0,12,36,125,106,3,5,2,7,2,11,11,84,6.158333333333332
1,34,15,228,104,3,5,0,7,1,0,0,10,4.072916666666667
0,2,30,107,106,1,5,2,5,2,0,0,84,1.0208333333333333
1,32,33,107,106,1,5,1,5,1,0,0,120,1.0208333333333333
1,34,36,208,104,3,5,0,7,1,0,0,6,2.058333333333333
1,22,33,208,135,3,5,1,7,1,0,0,12,2.058333333333333
0,12,1,373,106,3,5,0,0,2,0,0,60,4.045138888888889
1,35,36,217,81,3,5,0,0,1,0,0,7,7.1493055555555545
1,34,36,174,106,3,5,0,5,1,0,0,24,1.0604166666666666
1,34,36,174,106,3,5,1,5,1,0,0,24,0.20972222222222225
1,2,10,218,106,3,5,0,0,1,0,0,24,9.978472222222225
1,2,10,217,51,3,5,0,0,1,0,0,24,4.029861111111111
0,6,33,207,106,3,5,0,5,2,0,0,72,2.0569444444444445
1,2,30,297,106,3,5,0,0,1,0,0,72,21.92916666666667
1,2,33,275,106,3,5,0,7,1,0,0,6,4.7444444444444445
0,19,36,187,81,1,5,0,0,2,0,0,12,5.104861111111111
1,34,10,12,64,3,5,0,0,1,0,0,24,4.9625
1,32,36,89,106,3,5,0,0,1,0,0,36,4.858333333333333
0,2,33,107,106,3,5,0,7,2,0,0,36,4.144444444444445
1,12,33,64,33,3,5,0,7,1,0,0,12,17.734027777777783
1,13,33,275,106,2,5,1,5,1,0,0,72,8.063888888888886
0,34,5,275,106,1,5,2,0,2,0,0,9,17.108333333333334
1,34,36,350,106,3,5,0,0,1,0,0,12,4.261111111111111
1,34,1,107,106,3,5,0,7,0,0,0,12,11.115277777777774
0,2,10,174,106,3,5,2,5,2,0,0,24,0.21944444444444444
0,12,1,275,106,3,5,2,5,2,0,0,36,0.22152777777777774
0,12,1,275,106,1,5,2,3,2,4,0,37,11.070138888888891
1,26,36,127,106,3,5,0,5,1,0,0,72,1.2645833333333334
1,32,36,89,106,3,5,0,7,0,0,0,5,3.9479166666666665
1,34,10,225,106,3,5,0,5,0,0,0,12,0.0798611111111111
1,34,36,188,106,3,5,0,0,1,0,0,36,4.178472222222221
0,22,36,314,106,1,5,2,7,2,0,0,96,0.9472222222222222
1,26,36,236,166,3,5,1,7,1,0,0,36,3.3902777777777784
1,2,33,303,106,3,5,0,0,1,0,0,12,10.038194444444443
1,2,33,303,106,3,5,1,0,1,0,0,60,9.264583333333333
1,33,36,23,106,3,5,0,5,1,0,0,5,3.1375
0,2,36,238,166,3,5,2,7,2,0,0,36,3.9534722222222216
1,32,33,275,106,3,5,1,5,1,0,0,24,4.85625
1,12,32,193,166,3,3,1,0,1,4,0,85,41.463194444444454
0,26,33,9,106,3,5,2,5,2,0,0,24,0.3402777777777778
1,2,30,106,91,1,5,1,0,1,0,0,8,10.161111111111113
1,18,33,275,106,3,5,0,0,1,0,0,10,8.234027777777778
0,13,33,368,106,3,5,2,0,2,0,0,9,9.045138888888891
0,13,33,368,106,1,5,2,0,2,0,0,9,1.8083333333333331
0,8,11,25,106,3,5,0,0,2,5,0,8,73.84861111111111
1,35,33,107,106,3,5,0,5,1,0,0,12,4.164583333333334
1,22,33,240,104,3,5,0,0,1,0,0,12,4.146527777777779
1,2,30,373,106,2,5,0,0,1,0,0,36,8.853472222222223
0,12,33,72,106,1,5,0,0,2,0,0,36,2.1763888888888894
0,32,33,25,106,3,5,0,0,2,4,0,49,28.905555555555555
0,2,33,316,106,3,5,0,5,2,0,0,24,1.993055555555556
1,2,32,168,106,1,5,1,0,1,0,0,12,7.826388888888888
0,18,33,275,106,1,5,2,7,2,6,5,27,14.158333333333333
1,22,36,67,106,3,5,0,0,1,0,0,36,4.245833333333334
1,2,36,291,106,3,5,0,0,1,0,0,12,9.130555555555556
0,34,36,42,106,3,5,0,0,2,0,0,24,8.345138888888886
0,34,36,42,106,3,5,0,0,2,0,0,24,8.345138888888886
0,34,36,42,106,1,5,2,0,2,0,0,48,1.2027777777777775
1,33,36,37,106,3,5,1,5,1,0,0,125,2.15625
1,2,30,174,106,3,5,0,0,1,6,0,27,86.85694444444445
0,12,1,173,97,3,5,0,0,2,0,0,2,4.258333333333334
1,2,33,275,106,3,5,0,0,1,0,0,12,8.981944444444443
1,2,33,275,106,3,5,1,5,1,8,8,29,0.6305555555555555
1,2,36,218,106,1,5,0,5,1,0,0,24,7.1625
0,32,36,25,106,3,5,0,0,2,6,0,27,93.25138888888887
0,32,36,25,106,1,5,2,0,2,8,7,29,35.90138888888889
1,16,36,174,106,3,5,0,0,1,0,0,12,6.979861111111112
1,32,33,107,106,3,5,0,0,1,0,0,12,8.233333333333333
0,12,33,72,106,2,5,2,7,2,0,0,60,3.95
0,26,36,125,106,3,5,2,0,2,0,0,36,3.9659722222222222
0,13,10,72,106,1,5,0,7,0,0,0,96,14.90625
1,26,33,72,106,3,5,0,5,1,0,0,24,2.0597222222222222
1,34,30,322,106,3,5,0,0,1,0,0,10,6.795138888888888
1,2,33,218,106,3,5,1,0,1,0,0,84,16.829166666666666
1,32,1,373,106,3,5,0,5,0,0,0,12,2.0729166666666665
1,34,10,275,106,3,9,0,7,0,0,0,6,0.04930555555555555
1,2,33,217,13,1,5,1,7,1,7,4,8,77.0375
1,2,33,24,97,1,5,1,0,1,0,4,16,309.03472222222223
1,2,33,64,78,3,5,1,5,1,0,0,16,0.9145833333333332
1,2,33,64,78,1,5,1,7,1,7,5,8,68.30833333333334
1,2,33,64,78,3,5,1,5,1,10,10,11,0.74375
1,2,33,64,78,3,5,1,5,1,3,3,15,3.1444444444444444
0,2,36,217,13,1,5,2,0,2,5,4,7,27.950694444444448
0,2,36,217,13,1,5,0,7,0,5,5,14,0.9930555555555556
0,34,1,28,59,2,5,0,5,2,0,0,48,5.269444444444446
0,13,33,71,97,3,5,0,0,2,0,0,6,6.832638888888888
1,32,36,295,106,3,5,1,0,1,0,0,12,15.511805555555556
1,6,33,275,106,3,5,0,0,1,6,0,39,90.29583333333332
0,33,36,37,106,3,5,0,5,0,0,0,60,1.2652777777777775
1,2,33,218,106,3,5,0,0,1,0,0,4,4.217361111111111
1,2,33,218,106,3,5,0,0,1,0,0,4,4.186111111111111
1,2,36,218,106,3,5,0,0,1,0,0,4,8.067361111111111
1,34,36,316,106,3,5,0,0,1,0,0,18,8.251388888888886
0,16,30,107,106,3,5,0,0,2,0,0,96,6.945833333333334
1,6,33,275,106,3,3,0,0,1,5,0,26,61.13680555555555
1,6,33,275,106,1,5,1,0,1,10,5,31,137.02569444444444
0,12,33,107,106,3,5,0,0,2,0,0,96,6.315277777777778
1,12,33,124,48,3,5,0,0,1,0,0,60,13.225
1,12,33,107,106,3,5,0,0,1,0,0,24,4.184722222222222
1,2,33,221,106,3,5,0,0,1,0,0,12,8.009722222222223
1,2,33,168,106,3,5,0,0,1,0,0,24,4.177083333333333
0,2,33,274,97,3,5,2,0,2,0,0,24,14.034027777777776
1,32,1,86,166,3,5,1,5,1,0,0,60,1.8847222222222224
